fuel_liters,ice_kg,water_liters,fuel_cost_lkr,ice_cost_lkr,water_cost_lkr
159.13,232.86,403.69,43601.62,2794.32,0.0
225.41,27.81,15.8,66045.13,333.72,79.0
9946.28,4159.42,4469.94,2844636.08,49913.04,0.0
28.03,21.44,9.86,5045.4,257.28,49.3
237.02,190.15,390.01,65654.54,2281.8,0.0
0.0,19.57,9.7,0.0,234.84,48.5
87.39,46.48,92.0,24731.37,557.76,460.0
260.49,58.5,31.24,79449.45,702.0,156.2
206.96,30.08,16.91,60639.28,360.96,84.55
11964.47,10406.95,13132.81,3457731.83,124883.4,0.0
110.39,24.92,16.32,33006.61,299.04,81.6
701.17,274.27,510.15,202638.13,3291.24,0.0
33.86,18.74,13.72,6196.38,224.88,68.6
7250.19,4919.14,6298.19,2051803.77,59029.68,0.0
215.48,51.77,31.29,64428.52,621.24,156.45
120.89,29.47,17.75,36871.45,353.64,88.75
244.55,145.56,343.01,67740.35,1746.72,0.0
409.18,275.25,601.92,117025.48,3303.0,0.0
144.12,32.96,18.31,43091.88,395.52,91.55
58.31,18.07,9.09,10787.35,216.84,45.45
191.36,24.7,12.76,56068.48,296.4,63.8
134.96,39.53,23.81,41702.64,474.36,119.05
148.9,71.19,148.09,40798.6,854.28,740.45
57.24,21.94,10.57,10474.92,263.28,52.85
0.0,18.49,9.99,0.0,221.88,49.95
92.74,27.35,16.8,27172.82,328.2,84.0
526.72,203.99,461.12,144321.28,2447.88,0.0
8019.15,5604.4,6536.93,2197247.1,67252.8,0.0
358.49,149.22,274.02,103603.61,1790.64,0.0
442.44,214.07,388.47,122555.88,2568.84,0.0
21.94,21.34,9.12,3949.2,256.08,45.6
5279.4,2906.58,3454.15,1509908.4,34878.96,0.0
244.46,128.01,225.77,66982.04,1536.12,0.0
12402.21,7922.95,10470.19,3435412.17,95075.4,0.0
222.6,45.31,25.72,68783.4,543.72,128.6
716.78,399.55,786.12,196397.72,4794.6,0.0
127.46,22.44,13.4,37345.78,269.28,67.0
11369.11,7691.32,9170.03,3115136.14,92295.84,0.0
63.18,21.54,11.37,19522.62,258.48,56.85
148.08,27.8,13.72,44275.92,333.6,68.6
42.64,21.6,12.85,7803.12,259.2,64.25
393.14,148.95,293.86,108899.78,1787.4,0.0
4659.26,3533.7,4081.75,1318570.58,42404.4,0.0
226.37,38.59,20.77,67684.63,463.08,103.85
189.94,44.06,22.7,56792.06,528.72,113.5
154.76,63.07,32.48,45499.44,756.84,162.4
53.19,28.63,16.88,16222.95,343.56,84.4
58.72,29.65,19.75,17263.68,355.8,98.75
358.72,250.27,525.06,102593.92,3003.24,0.0
411.14,170.33,366.02,116352.62,2043.96,0.0
264.06,32.1,19.51,78953.94,385.2,97.55
0.0,18.8,10.32,0.0,225.6,51.6
25.71,20.94,12.18,4627.8,251.28,60.9
9082.32,8894.62,8535.21,2597543.52,106735.44,0.0
12116.35,8033.99,11891.04,3465276.1,96407.88,0.0
95.85,18.49,13.01,28084.05,221.88,65.05
68.03,28.48,18.17,20340.97,341.76,90.85
47.25,19.88,11.91,8505.0,238.56,59.55
192.2,46.04,29.45,56314.6,552.48,147.25
8370.89,7275.18,7828.88,2394074.54,87302.16,0.0
89.23,21.03,9.53,27215.15,252.36,47.65
110.91,57.27,40.35,33827.55,687.24,201.75
117.91,20.55,9.51,36434.19,246.6,47.55
7221.13,3416.43,3218.63,2065243.18,40997.16,0.0
389.96,227.63,529.59,111528.56,2731.56,0.0
101.05,21.06,11.04,29607.65,252.72,55.2
60.92,18.39,13.09,17849.56,220.68,65.45
108.81,41.85,26.2,31990.14,502.2,131.0
46.82,20.03,8.97,8568.06,240.36,44.85
5995.17,5494.24,6353.82,1714618.62,65930.88,0.0
59.1,20.89,11.22,10815.3,250.68,56.1
139.38,149.59,322.29,39862.68,1795.08,0.0
112.5,32.62,19.48,32962.5,391.44,97.4
365.94,187.15,380.95,104658.84,2245.8,0.0
83.85,21.1,8.8,25071.15,253.2,44.0
513.84,171.1,291.73,145416.72,2053.2,0.0
11179.95,6103.84,6794.15,3096846.15,73246.08,0.0
0.0,19.31,8.62,0.0,231.72,43.1
261.58,31.91,17.15,80828.22,382.92,85.75
284.08,46.31,85.64,77837.92,555.72,428.2
8042.08,5404.62,7496.04,2324161.12,64855.44,0.0
95.28,21.85,13.16,29441.52,262.2,65.8
81.8,20.91,9.56,14724.0,250.92,47.8
357.56,185.7,345.9,97971.44,2228.4,0.0
73.33,20.09,13.4,21485.69,241.08,67.0
35.16,21.65,11.44,6504.6,259.8,57.2
135.22,32.05,18.79,41782.98,384.6,93.95
34.17,18.02,11.4,6253.11,216.24,57.0
342.75,204.66,478.48,98026.5,2455.92,0.0
158.57,59.33,31.96,47412.43,711.96,159.8
301.67,138.88,232.08,86277.62,1666.56,0.0
8562.35,6108.57,6193.61,2474519.15,73302.84,0.0
0.0,21.27,10.01,0.0,255.24,50.05
8365.42,2946.72,3815.69,2317221.34,35360.64,0.0
95.03,24.83,16.95,27938.82,297.96,84.75
68.25,55.58,32.12,20065.5,666.96,160.6
72.02,21.41,9.54,13323.7,256.92,47.7
107.5,22.49,11.08,33217.5,269.88,55.4
91.73,20.69,10.21,27427.27,248.28,51.05
0.0,21.64,10.93,0.0,259.68,54.65
6775.69,2765.23,2720.45,1958174.41,33182.76,0.0
72.62,20.74,10.88,13289.46,248.88,54.4
379.35,147.47,295.91,109632.15,1769.64,0.0
5153.26,8082.94,10620.5,1473832.36,96995.28,0.0
407.74,138.71,237.58,111720.76,1664.52,0.0
148.16,21.74,9.71,45781.44,260.88,48.55
125.32,61.15,108.25,35841.52,733.8,541.25
197.02,52.9,33.61,57923.88,634.8,168.05
180.63,20.8,11.18,52924.59,249.6,55.9
10761.11,5884.06,6932.52,3077677.46,70608.72,0.0
574.71,266.07,555.43,164367.06,3192.84,0.0
219.1,53.97,109.99,60033.4,647.64,549.95
253.17,200.64,385.63,71647.11,2407.68,0.0
0.0,18.72,9.59,0.0,224.64,47.95
132.56,19.54,13.02,40961.04,234.48,65.1
8937.36,4752.86,5475.01,2556084.96,57034.32,0.0
0.0,19.76,9.92,0.0,237.12,49.6
427.64,345.33,795.33,121022.12,4143.96,0.0
28.33,29.5,18.57,8753.97,354.0,92.85
58.01,21.11,13.54,10441.8,253.32,67.7
260.13,305.46,657.83,72056.01,3665.52,0.0
9861.31,4294.64,5929.56,2849918.59,51535.68,0.0
97.34,21.87,13.22,17813.22,262.44,66.1
451.09,149.52,242.24,129011.74,1794.24,0.0
0.0,19.76,10.08,0.0,237.12,50.4
2932.67,2220.7,3548.0,838743.62,26648.4,0.0
277.75,112.16,205.93,80269.75,1345.92,0.0
81.09,66.46,40.58,23840.46,797.52,202.9
9462.1,9634.56,9701.37,2734546.9,115614.72,0.0
11135.69,5549.78,6516.67,3184807.34,66597.36,0.0
582.71,243.39,507.23,166655.06,2920.68,0.0
297.89,47.11,28.07,92048.01,565.32,140.35
134.61,25.6,13.79,39440.73,307.2,68.95
243.73,72.67,133.16,66782.02,872.04,665.8
34.09,20.63,12.91,6238.47,247.56,64.55
7803.75,4918.77,6605.68,2231872.5,59025.24,0.0
166.48,21.26,11.77,51442.32,255.12,58.85
9549.16,10033.47,14214.88,2731059.76,120401.64,0.0
9060.7,6447.33,6401.59,2591360.2,77367.96,0.0
80.67,20.6,9.63,24120.33,247.2,48.15
130.6,51.98,29.21,39833.0,623.76,146.05
71.18,20.22,9.15,20926.92,242.64,45.75
35.49,20.4,9.13,6565.65,244.8,45.65
34.23,24.72,14.2,10029.39,296.64,71.0
55.2,25.5,13.14,17056.8,306.0,65.7
81.42,21.77,11.67,25158.78,261.24,58.35
177.21,53.48,30.68,54049.05,641.76,153.4
64.69,25.29,14.2,19018.86,303.48,71.0
124.6,31.12,17.08,38003.0,373.44,85.4
203.81,44.99,26.55,60939.19,539.88,132.75
49.93,18.19,11.49,8987.4,218.28,57.45
29.78,20.46,9.36,5509.3,245.52,46.8
59.03,21.98,13.07,10625.4,263.76,65.35
565.25,218.45,525.19,161661.5,2621.4,0.0
32.09,18.66,12.14,5712.02,223.92,60.7
491.39,247.65,491.5,134640.86,2971.8,0.0
482.47,287.0,541.01,139433.83,3444.0,0.0
68.04,20.08,9.7,19935.72,240.96,48.5
150.98,31.24,19.93,45143.02,374.88,99.65
104.39,21.6,11.09,31212.61,259.2,55.45
361.02,162.68,331.36,100002.54,1952.16,0.0
66.68,19.99,12.66,19537.24,239.88,63.3
34.7,19.96,9.69,10583.5,239.52,48.45
7501.88,10200.38,9512.85,2145537.68,122404.56,0.0
93.24,29.39,17.26,28438.2,352.68,86.3
144.0,39.1,20.87,43056.0,469.2,104.35
3361.7,3682.25,4214.77,931190.9,44187.0,0.0
37.48,29.9,17.06,11581.32,358.8,85.3
13523.85,10334.2,11275.69,3867821.1,124010.4,0.0
51.65,19.0,10.06,15133.45,228.0,50.3
141.4,39.72,23.31,43127.0,476.64,116.55
119.25,50.48,29.86,34940.25,605.76,149.3
93.82,21.68,9.06,16699.96,260.16,45.3
313.93,213.46,449.18,86958.61,2561.52,0.0
60.66,52.16,28.19,17773.38,625.92,140.95
222.78,28.89,20.62,67947.9,346.68,103.1
0.0,19.86,11.31,0.0,238.32,56.55
5478.65,5244.91,5046.86,1566893.9,62938.92,0.0
231.4,29.98,18.18,69188.6,359.76,90.9
29.87,20.31,9.44,5525.95,243.72,47.2
241.37,44.19,25.34,70721.41,530.28,126.7
167.96,19.5,11.47,49380.24,234.0,57.35
6006.81,4579.31,5343.66,1663886.37,54951.72,0.0
15089.69,6081.98,5554.68,4179844.13,72983.76,0.0
331.82,119.47,272.06,94900.52,1433.64,0.0
698.73,285.44,519.36,193548.21,3425.28,0.0
329.81,219.47,399.45,95315.09,2633.64,0.0
260.28,149.85,315.98,72097.56,1798.2,0.0
337.95,42.0,27.42,101047.05,504.0,137.1
100.84,57.57,34.11,29546.12,690.84,170.55
269.93,99.73,180.15,77199.98,1196.76,0.0
243.88,133.49,299.38,67554.76,1601.88,0.0
4226.86,2626.42,3559.12,1158159.64,31517.04,0.0
83.16,29.09,19.37,24864.84,349.08,96.85
8355.98,7071.44,8073.6,2389810.28,84857.28,0.0
252.6,62.06,33.83,77043.0,744.72,169.15
144.53,27.19,14.39,43214.47,326.28,71.95
0.0,21.2,11.01,0.0,254.4,55.05
1012.12,280.18,677.36,280357.24,3362.16,0.0
506.42,292.47,577.37,140278.34,3509.64,0.0
63.11,21.51,8.85,11359.8,258.12,44.25
661.54,203.89,407.0,189200.44,2446.68,0.0
211.73,61.28,121.6,61189.97,735.36,608.0
215.08,29.17,15.75,63233.52,350.04,78.75
81.34,33.5,19.0,23913.96,402.0,95.0
291.14,45.4,32.2,89962.26,544.8,161.0
91.76,20.49,8.74,28353.84,245.88,43.7
0.0,21.61,9.75,0.0,259.32,48.75
183.28,40.66,21.27,54800.72,487.92,106.35
46.22,21.67,8.83,8458.26,260.04,44.15
196.14,31.09,20.12,60607.26,373.08,100.6
137.6,47.71,30.57,42518.4,572.52,152.85
6950.45,4052.0,4942.78,1987828.7,48624.0,0.0
104.71,18.01,9.76,32355.39,216.12,48.8
59.04,20.3,10.51,18007.2,243.6,52.55
231.19,38.7,27.59,67969.86,464.4,137.95
104.96,44.57,23.7,31383.04,534.84,118.5
61.51,28.54,14.38,18391.49,342.48,71.9
0.0,21.93,11.36,0.0,263.16,56.8
456.83,316.37,698.6,130653.38,3796.44,0.0
455.51,157.51,364.75,126176.27,1890.12,0.0
0.0,20.53,11.34,0.0,246.36,56.7
94.19,47.99,30.65,28727.95,575.88,153.25
74.86,20.38,9.63,22832.3,244.56,48.15
44.8,20.36,9.61,7974.4,244.32,48.05
127.81,42.05,23.33,38215.19,504.6,116.65
157.53,27.61,15.75,46156.29,331.32,78.75
4750.05,4133.69,5525.15,1315763.85,49604.28,0.0
141.38,32.57,18.13,43686.42,390.84,90.65
170.24,28.66,17.57,52604.16,343.92,87.85
203.92,46.52,34.11,59748.56,558.24,170.55
246.55,37.51,24.94,72239.15,450.12,124.7
127.22,50.24,25.9,39310.98,602.88,129.5
83.73,31.82,18.24,25035.27,381.84,91.2
247.38,47.45,33.36,76440.42,569.4,166.8
0.0,18.75,9.1,0.0,225.0,45.5
224.09,54.58,100.61,61400.66,654.96,503.05
304.09,162.15,318.81,84232.93,1945.8,0.0
58.83,33.93,18.14,17943.15,407.16,90.7
8586.86,5416.95,6960.99,2455841.96,65003.4,0.0
376.45,209.71,520.07,108794.05,2516.52,0.0
214.5,30.07,20.61,64135.5,360.84,103.05
5034.64,1783.4,1818.03,1394595.28,21400.8,0.0
86.72,66.1,120.42,25062.08,793.2,602.1
23.25,21.78,9.18,4254.75,261.36,45.9
46.47,20.58,13.09,8271.66,246.96,65.45
266.68,206.5,421.38,73870.36,2478.0,0.0
8956.24,6863.01,8112.82,2454009.76,82356.12,0.0
532.58,296.85,557.79,152317.88,3562.2,0.0
0.0,19.8,8.98,0.0,237.6,44.9
340.83,305.42,669.48,93387.42,3665.04,0.0
6708.53,6945.84,8770.81,1858262.81,83350.08,0.0
235.45,166.21,346.05,64513.3,1994.52,0.0
96.81,19.55,10.54,28946.19,234.6,52.7
41.85,24.19,15.4,12764.25,290.28,77.0
44.54,27.98,17.06,13317.46,335.76,85.3
0.0,19.04,9.64,0.0,228.48,48.2
360.47,200.52,413.57,104175.83,2406.24,0.0
85.8,21.17,11.45,25654.2,254.04,57.25
9402.48,5492.78,5775.96,2717316.72,65913.36,0.0
25.98,18.2,10.57,4754.34,218.4,52.85
52.83,21.52,10.08,9773.55,258.24,50.4
6949.67,5399.41,6713.61,1925058.59,64792.92,0.0
223.26,37.15,26.75,66754.74,445.8,133.75
190.53,66.1,35.61,56015.82,793.2,178.05
903.23,201.38,403.99,250194.71,2416.56,0.0
260.96,62.09,34.54,80636.64,745.08,172.7
0.0,20.59,9.88,0.0,247.08,49.4
200.53,184.04,396.13,57351.58,2208.48,0.0
83.97,60.7,39.36,25107.03,728.4,196.8
352.3,244.81,516.02,101814.7,2937.72,0.0
294.91,52.57,33.1,86408.63,630.84,165.5
278.41,195.05,473.11,78790.03,2340.6,0.0
97.45,23.57,16.13,28552.85,282.84,80.65
270.44,198.41,321.98,78157.16,2380.92,0.0
334.15,182.72,315.56,91557.1,2192.64,0.0
248.6,33.51,20.56,75823.0,402.12,102.8
291.58,50.51,33.41,87182.42,606.12,167.05
274.04,307.86,529.55,78375.44,3694.32,0.0
530.22,189.52,360.1,150052.26,2274.24,0.0
171.52,63.15,40.49,51284.48,757.8,202.45
46.68,20.16,9.74,8635.8,241.92,48.7
35.21,18.32,10.36,6513.85,219.84,51.8
56.2,18.71,10.45,10397.0,224.52,52.25
159.06,19.43,12.14,47558.94,233.16,60.7
5600.71,6282.3,6056.21,1601803.06,75387.6,0.0
156.65,66.6,40.49,45898.45,799.2,202.45
306.36,175.46,284.33,88538.04,2105.52,0.0
155.06,30.46,15.94,46362.94,365.52,79.7
79.91,50.64,26.25,24372.55,607.68,131.25
61.69,18.62,8.5,11289.27,223.44,42.5
17859.26,5970.27,9762.48,5107748.36,71643.24,0.0
303.5,55.5,27.51,93781.5,666.0,137.55
5929.39,2984.12,4243.57,1695805.54,35809.44,0.0
164.69,27.93,15.82,48418.86,335.16,79.1
140.74,28.81,16.68,41236.82,345.72,83.4
61.2,21.95,11.4,11322.0,263.4,57.0
268.25,255.15,543.27,73500.5,3061.8,0.0
119.56,27.0,14.76,35031.08,324.0,73.8
41.21,21.78,10.91,7623.85,261.36,54.55
287.11,84.02,168.73,78668.14,1008.24,0.0
207.54,41.76,81.52,59356.44,501.12,407.6
0.0,20.44,9.96,0.0,245.28,49.8
205.75,38.82,24.72,63576.75,465.84,123.6
458.49,279.32,466.96,127001.73,3351.84,0.0
179.08,22.57,10.76,53544.92,270.84,53.8
15.44,18.28,13.28,2856.4,219.36,66.4
271.52,63.82,36.12,81184.48,765.84,180.6
4331.6,1852.85,2102.48,1199853.2,22234.2,0.0
127.52,28.38,20.41,39403.68,340.56,102.05
8317.72,6419.94,6470.87,2378867.92,77039.28,0.0
4033.34,2954.23,2908.05,1105135.16,35450.76,0.0
49.96,26.26,15.94,15437.64,315.12,79.7
5415.2,2238.46,3043.0,1564992.8,26861.52,0.0
92.8,21.64,8.87,28675.2,259.68,44.35
87.89,18.26,9.89,25751.77,219.12,49.45
487.96,316.23,554.2,133701.04,3794.76,0.0
12687.12,7596.2,7281.14,3514332.24,91154.4,0.0
182.06,30.09,20.45,55528.3,361.08,102.25
750.12,229.65,483.1,214534.32,2755.8,0.0
529.17,337.46,677.69,152930.13,4049.52,0.0
281.03,317.85,734.56,77002.22,3814.2,0.0
82.41,18.24,10.22,15245.85,218.88,51.1
37.4,27.74,15.57,11182.6,332.88,77.85
4403.01,2604.82,3106.0,1206424.74,31257.84,0.0
14473.82,7481.27,9215.41,4139512.52,89775.24,0.0
122.28,53.35,26.99,37295.4,640.2,134.95
243.06,105.59,204.47,69515.16,1267.08,0.0
130.52,19.62,11.02,38242.36,235.44,55.1
106.39,20.84,11.28,31278.66,250.08,56.4
114.9,34.26,17.02,33780.6,411.12,85.1
234.76,44.7,27.18,71601.8,536.4,135.9
49.82,21.82,10.28,8967.6,261.84,51.4
357.88,184.7,459.74,98059.12,2216.4,0.0
424.91,259.07,501.13,122798.99,3108.84,0.0
34.41,19.0,8.94,6193.8,228.0,44.7
236.15,96.75,200.5,67538.9,1161.0,0.0
565.22,182.36,394.0,163348.58,2188.32,0.0
382.93,187.07,306.69,108369.19,2244.84,0.0
158.7,43.56,23.44,46499.1,522.72,117.2
106.01,19.13,10.91,19081.8,229.56,54.55
45.08,21.55,12.96,8249.64,258.6,64.8
201.84,57.34,104.82,58331.76,688.08,524.1
34.4,19.47,10.29,6295.2,233.64,51.45
554.31,367.77,654.56,151880.94,4413.24,0.0
14581.58,10901.44,12480.55,3995352.92,130817.28,0.0
74.55,21.93,10.31,21917.7,263.16,51.55
0.0,18.42,10.06,0.0,221.04,50.3
69.32,58.6,30.63,20726.68,703.2,153.15
116.99,20.14,8.67,34980.01,241.68,43.35
569.11,211.94,436.58,162765.46,2543.28,0.0
149.05,24.18,14.01,46056.45,290.16,70.05
98.88,21.57,10.61,30553.92,258.84,53.05
25.53,19.45,10.99,4595.4,233.4,54.95
35.56,20.06,10.54,6507.48,240.72,52.7
177.81,21.6,11.84,52098.33,259.2,59.2
176.0,58.73,31.91,54384.0,704.76,159.55
8842.75,10224.22,11107.17,2529026.5,122690.64,0.0
609.4,331.44,676.93,168803.8,3977.28,0.0
115.41,20.85,10.17,33815.13,250.2,50.85
253.63,56.94,118.49,69494.62,683.28,592.45
112.24,31.7,16.58,34682.16,380.4,82.9
9231.42,8098.94,7854.51,2640186.12,97187.28,0.0
213.79,51.0,32.0,62854.26,612.0,160.0
7477.5,5305.36,7211.61,2138565.0,63664.32,0.0
579.62,221.09,422.83,167510.18,2653.08,0.0
59.06,21.6,10.63,17658.94,259.2,53.15
113.76,27.89,14.62,34696.8,334.68,73.1
274.97,40.86,24.84,82216.03,490.32,124.2
11130.2,7187.74,7497.31,3183237.2,86252.88,0.0
111.59,18.11,9.49,32695.87,217.32,47.45
59.09,19.72,11.35,18258.81,236.64,56.75
170.02,61.95,145.15,48625.72,743.4,725.75
639.03,205.02,355.15,175094.22,2460.24,0.0
65.78,33.19,16.72,20062.9,398.28,83.6
114.43,65.26,39.51,34901.15,783.12,197.55
11049.53,7111.7,9781.61,3160165.58,85340.4,0.0
53.79,30.0,19.27,16083.21,360.0,96.35
2654.16,2645.14,2943.95,767052.24,31741.68,0.0
17853.38,6573.36,7104.58,4945386.26,78880.32,0.0
53.0,21.12,8.7,9540.0,253.44,43.5
128.73,26.65,13.38,39262.65,319.8,66.9
67.93,20.03,10.12,12567.05,240.36,50.6
79.48,30.16,15.33,23287.64,361.92,76.65
149.26,22.26,10.46,46121.34,267.12,52.3
157.18,25.76,14.51,46053.74,309.12,72.55
90.68,50.18,31.67,26659.92,602.16,158.35
135.95,30.48,16.5,39969.3,365.76,82.5
160.05,53.23,29.8,49455.45,638.76,149.0
35.22,18.4,10.57,6339.6,220.8,52.85
86.61,19.36,10.03,15589.8,232.32,50.15
585.92,246.68,552.34,167573.12,2960.16,0.0
100.94,21.97,9.99,18472.02,263.64,49.95
42.77,19.14,9.6,7698.6,229.68,48.0
125.43,30.26,17.99,38757.87,363.12,89.95
146.52,26.48,14.22,44688.6,317.76,71.1
146.34,25.11,14.07,43023.96,301.32,70.35
399.01,140.74,238.01,114116.86,1688.88,0.0
6486.31,4256.53,5460.45,1874543.59,51078.36,0.0
290.74,67.05,35.86,85477.56,804.6,179.3
234.38,146.59,266.77,64220.12,1759.08,0.0
101.54,43.48,22.57,29751.22,521.76,112.85
147.27,26.09,15.8,44033.73,313.08,79.0
155.17,31.96,19.64,47326.85,383.52,98.2
90.21,44.13,26.36,26431.53,529.56,131.8
99.81,19.33,9.1,29244.33,231.96,45.5
88.02,18.79,12.3,27198.18,225.48,61.5
10998.97,4032.79,4914.46,3013717.78,48393.48,0.0
64.48,19.31,12.27,11928.8,231.72,61.35
92.69,51.26,29.36,27714.31,615.12,146.8
162.58,29.42,19.27,50237.22,353.04,96.35
493.01,294.12,605.16,142479.89,3529.44,0.0
65.71,21.73,9.51,19253.03,260.76,47.55
97.93,20.61,11.22,29281.07,247.32,56.1
6678.67,2582.32,2963.46,1930135.63,30987.84,0.0
220.29,203.31,471.35,62342.07,2439.72,0.0
96.92,30.83,20.58,28979.08,369.96,102.9
8947.6,6589.13,9252.38,2559013.6,79069.56,0.0
146.57,39.62,24.58,43824.43,475.44,122.9
111.26,53.81,101.9,30819.02,645.72,509.5
8734.06,3475.74,5165.19,2524143.34,41708.88,0.0
38.99,23.46,13.62,11658.01,281.52,68.1
305.25,201.05,414.83,83638.5,2412.6,0.0
264.8,242.06,455.62,75732.8,2904.72,0.0
88.86,27.04,15.59,27457.74,324.48,77.95
281.03,118.58,273.45,77002.22,1422.96,0.0
105.13,51.44,28.23,30803.09,617.28,141.15
11602.86,5334.07,7726.08,3213992.22,64008.84,0.0
851.49,223.38,453.67,240971.67,2680.56,0.0
352.61,127.06,241.18,101904.29,1524.72,0.0
0.0,19.03,8.83,0.0,228.36,44.15
0.0,18.83,9.63,0.0,225.96,48.15
93.92,18.8,10.44,16717.76,225.6,52.2
110.79,60.28,39.57,34234.11,723.36,197.85
117.4,18.62,8.55,35102.6,223.44,42.75
173.81,64.94,30.83,51969.19,779.28,154.15
692.68,403.43,723.42,191872.36,4841.16,0.0
180.91,95.34,217.63,52282.99,1144.08,0.0
7402.71,4314.24,4171.83,2117175.06,51770.88,0.0
198.68,65.69,117.4,55034.36,788.28,587.0
8256.36,5760.87,5305.64,2386088.04,69130.44,0.0
164.88,107.18,250.22,45671.76,1286.16,0.0
55.62,19.58,10.93,10011.6,234.96,54.65
9602.66,5050.98,7170.36,2746360.76,60611.76,0.0
8327.36,2200.99,2121.04,2281696.64,26411.88,0.0
44.1,19.55,9.91,13450.5,234.6,49.55
142.29,32.21,17.3,43398.45,386.52,86.5
88.96,20.86,10.23,27132.8,250.32,51.15
63.59,18.58,11.43,19013.41,222.96,57.15
93.35,18.37,9.91,27911.65,220.44,49.55
233.0,28.9,16.53,71065.0,346.8,82.65
183.39,62.51,103.64,50248.86,750.12,518.2
0.0,21.24,10.63,0.0,254.88,53.15
381.07,292.25,633.31,105556.39,3507.0,0.0
475.2,295.17,676.04,131630.4,3542.04,0.0
3072.79,1989.0,2733.36,851162.83,23868.0,0.0
531.63,210.51,406.97,150451.29,2526.12,0.0
98.67,33.54,18.45,30094.35,402.48,92.25
305.72,94.26,197.29,86518.76,1131.12,0.0
31.55,19.24,10.73,5773.65,230.88,53.65
5276.74,1955.15,3380.43,1524977.86,23461.8,0.0
5502.93,4814.7,8208.83,1573837.98,57776.4,0.0
90.55,27.44,18.24,27979.95,329.28,91.2
277.02,50.38,27.86,84491.1,604.56,139.3
28.46,20.55,10.23,5208.18,246.6,51.15
384.27,39.15,27.16,114896.73,469.8,135.8
117.88,64.93,122.84,32652.76,779.16,614.2
221.4,203.39,361.87,63984.6,2440.68,0.0
115.21,62.82,120.7,32950.06,753.84,603.5
92.23,30.73,20.16,28499.07,368.76,100.8
331.54,212.42,518.85,91836.58,2549.04,0.0
143.55,27.38,19.98,43782.75,328.56,99.9
365.01,151.23,300.95,100012.74,1814.76,0.0
55.54,19.83,9.12,16606.46,237.96,45.6
69.06,22.0,12.74,21063.3,264.0,63.7
21.75,21.69,11.38,4023.75,260.28,56.9
98.7,42.21,25.94,29017.8,506.52,129.7
30.46,19.42,11.03,5635.1,233.04,55.15
103.68,19.74,10.66,31622.4,236.88,53.3
95.77,23.93,16.37,29592.93,287.16,81.85
225.05,67.43,32.81,67289.95,809.16,164.05
305.09,261.99,512.81,84509.93,3143.88,0.0
271.87,43.14,22.49,82920.35,517.68,112.45
6102.47,7879.11,8368.4,1763613.83,94549.32,0.0
372.77,229.12,368.88,106612.22,2749.44,0.0
11264.76,8356.58,10969.69,3221721.36,100278.96,0.0
270.78,56.69,37.44,80963.22,680.28,187.2
5858.96,7561.27,8172.02,1622931.92,90735.24,0.0
364.17,200.87,444.61,99782.58,2410.44,0.0
181.67,57.37,130.45,51957.62,688.44,652.25
90.0,19.59,11.49,26460.0,235.08,57.45
62.42,19.65,9.69,11235.6,235.8,48.45
42.49,29.79,20.59,12492.06,357.48,102.95
215.45,162.76,319.51,62265.05,1953.12,0.0
145.89,25.39,14.03,45080.01,304.68,70.15
50.09,18.1,13.32,9016.2,217.2,66.6
0.0,21.81,9.04,0.0,261.72,45.2
86.21,21.94,10.29,15776.43,263.28,51.45
36.2,20.21,10.79,6624.6,242.52,53.95
228.47,53.88,34.01,70597.23,646.56,170.05
49.56,18.59,8.53,9069.48,223.08,42.65
109.36,54.22,26.58,32151.84,650.64,132.9
273.14,67.22,39.3,84400.26,806.64,196.5
73.01,31.15,19.8,21829.99,373.8,99.0
12528.21,10390.11,13628.37,3432729.54,124681.32,0.0
51.85,18.7,10.97,9333.0,224.4,54.85
144.06,22.96,10.53,43073.94,275.52,52.65
19922.96,7278.1,8524.52,5638197.68,87337.2,0.0
5994.84,6863.21,8948.29,1696539.72,82358.52,0.0
3805.34,3143.6,4290.16,1088327.24,37723.2,0.0
70.9,18.46,10.62,12974.7,221.52,53.1
8982.91,6689.0,7890.47,2569112.26,80268.0,0.0
9252.6,9294.25,10613.85,2562970.2,111531.0,0.0
648.62,193.46,403.5,179667.74,2321.52,0.0
493.87,261.02,464.01,141246.82,3132.24,0.0
204.55,293.97,528.64,59114.95,3527.64,0.0
302.9,108.86,237.03,83903.3,1306.32,0.0
145.24,42.95,91.78,41974.36,515.4,458.9
11550.97,8121.02,11611.24,3199618.69,97452.24,0.0
10897.08,8149.13,8604.19,3116564.88,97789.56,0.0
230.06,39.96,21.65,67407.58,479.52,108.25
152.16,26.05,14.6,46408.8,312.6,73.0
74.22,21.66,12.49,13582.26,259.92,62.45
706.99,354.73,826.12,193715.26,4256.76,0.0
75.42,19.56,13.55,13801.86,234.72,67.75
133.37,25.76,17.24,39877.63,309.12,86.2
79.4,18.61,11.39,14133.2,223.32,56.95
72.5,59.43,128.34,20735.0,713.16,641.7
307.55,285.41,632.19,88881.95,3424.92,0.0
14261.48,7009.33,8365.59,4078783.28,84111.96,0.0
251.81,38.53,22.28,75291.19,462.36,111.4
222.46,33.36,20.51,65403.24,400.32,102.55
484.21,339.36,721.95,134126.17,4072.32,0.0
5067.19,3376.94,4250.07,1464417.91,40523.28,0.0
151.46,41.32,25.2,46195.3,495.84,126.0
0.0,19.64,9.31,0.0,235.68,46.55
137.77,19.71,9.63,42570.93,236.52,48.15
