fish_id,left_image,right_image,species,grade
tuna_083_A,D:\Hirusha\fish_data\train\tuna\grade_A\tuna_083_A_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_A\tuna_083_A_R.JPG,tuna,A
tuna_084_A,D:\Hirusha\fish_data\train\tuna\grade_A\tuna_084_A_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_A\tuna_084_A_R.JPG,tuna,A
tuna_085_A,D:\Hirusha\fish_data\train\tuna\grade_A\tuna_085_A_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_A\tuna_085_A_R.JPG,tuna,A
tuna_086_A,D:\Hirusha\fish_data\train\tuna\grade_A\tuna_086_A_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_A\tuna_086_A_R.JPG,tuna,A
tuna_001_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_001_B_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_001_B_R.JPG,tuna,B
tuna_002_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_002_B_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_002_B_R.JPG,tuna,B
tuna_003_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_003_B_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_003_B_R.JPG,tuna,B
tuna_004_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_004_B_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_004_B_R.JPG,tuna,B
tuna_005_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_005_B_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_005_B_R.JPG,tuna,B
tuna_006_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_006_B_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_006_B_R.JPG,tuna,B
tuna_007_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_007_B_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_007_B_R.JPG,tuna,B
tuna_008_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_008_B_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_008_B_R.JPG,tuna,B
tuna_009_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_009_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_009_B_R.jpg,tuna,B
tuna_010_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_010_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_010_B_R.jpg,tuna,B
tuna_011_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_011_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_011_B_R.jpg,tuna,B
tuna_012_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_012_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_012_B_R.jpg,tuna,B
tuna_013_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_013_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_013_B_R.jpg,tuna,B
tuna_014_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_014_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_014_B_R.jpg,tuna,B
tuna_015_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_015_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_015_B_R.jpg,tuna,B
tuna_016_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_016_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_016_B_R.jpg,tuna,B
tuna_017_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_017_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_017_B_R.jpg,tuna,B
tuna_018_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_018_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_018_B_R.jpg,tuna,B
tuna_019_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_019_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_019_B_R.jpg,tuna,B
tuna_020_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_020_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_020_B_R.jpg,tuna,B
tuna_021_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_021_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_021_B_R.jpg,tuna,B
tuna_022_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_022_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_022_B_R.jpg,tuna,B
tuna_023_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_023_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_023_B_R.jpg,tuna,B
tuna_024_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_024_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_024_B_R.jpg,tuna,B
tuna_025_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_025_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_025_B_R.jpg,tuna,B
tuna_026_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_026_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_026_B_R.jpg,tuna,B
tuna_027_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_027_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_027_B_R.jpg,tuna,B
tuna_028_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_028_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_028_B_R.jpg,tuna,B
tuna_029_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_029_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_029_B_R.jpg,tuna,B
tuna_030_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_030_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_030_B_R.jpg,tuna,B
tuna_031_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_031_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_031_B_R.jpg,tuna,B
tuna_032_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_032_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_032_B_R.jpg,tuna,B
tuna_033_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_033_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_033_B_R.jpg,tuna,B
tuna_034_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_034_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_034_B_R.jpg,tuna,B
tuna_035_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_035_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_035_B_R.jpg,tuna,B
tuna_036_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_036_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_036_B_R.jpg,tuna,B
tuna_037_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_037_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_037_B_R.jpg,tuna,B
tuna_038_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_038_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_038_B_R.jpg,tuna,B
tuna_039_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_039_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_039_B_R.jpg,tuna,B
tuna_040_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_040_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_040_B_R.jpg,tuna,B
tuna_041_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_041_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_041_B_R.jpg,tuna,B
tuna_042_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_042_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_042_B_R.jpg,tuna,B
tuna_043_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_043_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_043_B_R.jpg,tuna,B
tuna_044_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_044_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_044_B_R.jpg,tuna,B
tuna_045_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_045_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_045_B_R.jpg,tuna,B
tuna_046_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_046_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_046_B_R.jpg,tuna,B
tuna_047_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_047_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_047_B_R.jpg,tuna,B
tuna_048_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_048_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_048_B_R.jpg,tuna,B
tuna_049_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_049_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_049_B_R.jpg,tuna,B
tuna_050_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_050_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_050_B_R.jpg,tuna,B
tuna_051_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_051_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_051_B_R.jpg,tuna,B
tuna_052_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_052_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_052_B_R.jpg,tuna,B
tuna_053_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_053_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_053_B_R.jpg,tuna,B
tuna_054_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_054_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_054_B_R.jpg,tuna,B
tuna_055_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_055_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_055_B_R.jpg,tuna,B
tuna_056_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_056_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_056_B_R.jpg,tuna,B
tuna_057_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_057_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_057_B_R.jpg,tuna,B
tuna_058_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_058_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_058_B_R.jpg,tuna,B
tuna_059_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_059_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_059_B_R.jpg,tuna,B
tuna_060_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_060_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_060_B_R.jpg,tuna,B
tuna_061_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_061_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_061_B_R.jpg,tuna,B
tuna_062_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_062_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_062_B_R.jpg,tuna,B
tuna_063_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_063_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_063_B_R.jpg,tuna,B
tuna_064_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_064_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_064_B_R.jpg,tuna,B
tuna_065_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_065_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_065_B_R.jpg,tuna,B
tuna_066_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_066_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_066_B_R.jpg,tuna,B
tuna_067_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_067_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_067_B_R.jpg,tuna,B
tuna_068_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_068_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_068_B_R.jpg,tuna,B
tuna_069_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_069_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_069_B_R.jpg,tuna,B
tuna_070_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_070_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_070_B_R.jpg,tuna,B
tuna_071_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_071_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_071_B_R.jpg,tuna,B
tuna_072_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_072_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_072_B_R.jpg,tuna,B
tuna_073_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_073_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_073_B_R.jpg,tuna,B
tuna_074_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_074_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_074_B_R.jpg,tuna,B
tuna_075_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_075_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_075_B_R.jpg,tuna,B
tuna_076_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_076_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_076_B_R.jpg,tuna,B
tuna_077_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_077_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_077_B_R.jpg,tuna,B
tuna_078_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_078_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_078_B_R.jpg,tuna,B
tuna_079_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_079_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_079_B_R.jpg,tuna,B
tuna_080_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_080_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_080_B_R.jpg,tuna,B
tuna_081_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_081_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_081_B_R.jpg,tuna,B
tuna_082_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_082_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_082_B_R.jpg,tuna,B
tuna_083_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_083_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_083_B_R.jpg,tuna,B
tuna_084_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_084_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_084_B_R.jpg,tuna,B
tuna_085_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_085_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_085_B_R.jpg,tuna,B
tuna_086_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_086_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_086_B_R.jpg,tuna,B
tuna_087_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_087_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_087_B_R.jpg,tuna,B
tuna_088_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_088_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_088_B_R.jpg,tuna,B
tuna_089_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_089_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_089_B_R.jpg,tuna,B
tuna_090_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_090_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_090_B_R.jpg,tuna,B
tuna_091_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_091_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_091_B_R.jpg,tuna,B
tuna_092_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_092_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_092_B_R.jpg,tuna,B
tuna_093_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_093_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_093_B_R.jpg,tuna,B
tuna_094_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_094_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_094_B_R.jpg,tuna,B
tuna_095_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_095_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_095_B_R.jpg,tuna,B
tuna_096_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_096_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_096_B_R.jpg,tuna,B
tuna_097_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_097_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_097_B_R.jpg,tuna,B
tuna_098_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_098_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_098_B_R.jpg,tuna,B
tuna_099_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_099_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_099_B_R.jpg,tuna,B
tuna_100_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_100_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_100_B_R.jpg,tuna,B
tuna_101_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_101_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_101_B_R.jpg,tuna,B
tuna_102_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_102_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_102_B_R.jpg,tuna,B
tuna_103_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_103_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_103_B_R.jpg,tuna,B
tuna_104_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_104_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_104_B_R.jpg,tuna,B
tuna_105_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_105_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_105_B_R.jpg,tuna,B
tuna_106_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_106_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_106_B_R.jpg,tuna,B
tuna_107_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_107_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_107_B_R.jpg,tuna,B
tuna_108_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_108_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_108_B_R.jpg,tuna,B
tuna_109_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_109_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_109_B_R.jpg,tuna,B
tuna_110_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_110_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_110_B_R.jpg,tuna,B
tuna_111_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_111_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_111_B_R.jpg,tuna,B
tuna_112_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_112_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_112_B_R.jpg,tuna,B
tuna_113_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_113_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_113_B_R.jpg,tuna,B
tuna_114_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_114_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_114_B_R.jpg,tuna,B
tuna_115_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_115_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_115_B_R.jpg,tuna,B
tuna_116_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_116_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_116_B_R.jpg,tuna,B
tuna_117_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_117_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_117_B_R.jpg,tuna,B
tuna_118_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_118_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_118_B_R.jpg,tuna,B
tuna_119_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_119_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_119_B_R.jpg,tuna,B
tuna_120_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_120_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_120_B_R.jpg,tuna,B
tuna_121_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_121_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_121_B_R.jpg,tuna,B
tuna_122_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_122_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_122_B_R.jpg,tuna,B
tuna_123_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_123_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_123_B_R.jpg,tuna,B
tuna_124_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_124_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_124_B_R.jpg,tuna,B
tuna_125_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_125_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_125_B_R.jpg,tuna,B
tuna_126_B,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_126_B_L.jpg,D:\Hirusha\fish_data\train\tuna\grade_B\tuna_126_B_R.jpg,tuna,B
tuna_001_C,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_001_C_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_001_C_R.JPG,tuna,C
tuna_002_C,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_002_C_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_002_C_R.JPG,tuna,C
tuna_003_C,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_003_C_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_003_C_R.JPG,tuna,C
tuna_004_C,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_004_C_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_004_C_R.JPG,tuna,C
tuna_005_C,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_005_C_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_005_C_R.JPG,tuna,C
tuna_006_C,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_006_C_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_006_C_R.JPG,tuna,C
tuna_007_C,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_007_C_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_007_C_R.JPG,tuna,C
tuna_008_C,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_008_C_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_008_C_R.JPG,tuna,C
tuna_009_C,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_009_C_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_009_C_R.JPG,tuna,C
tuna_010_C,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_010_C_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_010_C_R.JPG,tuna,C
tuna_011_C,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_011_C_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_011_C_R.JPG,tuna,C
tuna_012_C,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_012_C_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_012_C_R.JPG,tuna,C
tuna_013_C,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_013_C_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_013_C_R.JPG,tuna,C
tuna_014_C,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_014_C_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_014_C_R.JPG,tuna,C
tuna_015_C,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_015_C_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_015_C_R.JPG,tuna,C
tuna_016_C,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_016_C_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_016_C_R.JPG,tuna,C
tuna_017_C,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_017_C_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_017_C_R.JPG,tuna,C
tuna_018_C,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_018_C_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_018_C_R.JPG,tuna,C
tuna_019_C,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_019_C_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_019_C_R.JPG,tuna,C
tuna_020_C,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_020_C_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_020_C_R.JPG,tuna,C
tuna_021_C,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_021_C_L.JPG,D:\Hirusha\fish_data\train\tuna\grade_C\tuna_021_C_R.JPG,tuna,C
